start,pid,tid,name,cbid,end,cat,correlation,dur
1732547401038942.5,3318029,676112192,cudaEventRecord,135,1732547401038946.0,cuda_runtime,2893,3.552
1732547401038946.2,3318029,676112192,cudaStreamIsCapturing,317,1732547401038948.0,cuda_runtime,2894,1.44
1732547401038948.2,3318029,676112192,cudaStreamGetPriority,203,1732547401038949.5,cuda_runtime,2895,1.124
1732547401038949.8,3318029,676112192,cudaDeviceGetStreamPriorityRange,205,1732547401038950.8,cuda_runtime,2896,1.077
1732547401038958.2,3318029,676112192,cudaGetDevice,17,1732547401038959.2,cuda_runtime,2897,0.716
1732547401038959.5,3318029,676112192,cudaGetDevice,17,1732547401038960.0,cuda_runtime,2898,0.535
1732547401038960.2,3318029,676112192,cudaGetDevice,17,1732547401038961.0,cuda_runtime,2899,0.602
1732547401038963.2,3318029,676112192,cudaGetDevice,17,1732547401038963.8,cuda_runtime,2900,0.597
1732547401038964.0,3318029,676112192,cudaGetDevice,17,1732547401038964.8,cuda_runtime,2901,0.62
1732547401038965.2,3318029,676112192,cudaGetDevice,17,1732547401038965.8,cuda_runtime,2902,0.616
1732547401038966.0,3318029,676112192,cudaGetDevice,17,1732547401038966.5,cuda_runtime,2903,0.556
1732547401038966.8,3318029,676112192,cudaGetDevice,17,1732547401038967.5,cuda_runtime,2904,0.596
1732547401038968.8,3318029,676112192,cudaGetDevice,17,1732547401038969.8,cuda_runtime,2905,0.593
1732547401038970.0,3318029,676112192,cudaGetDevice,17,1732547401038970.5,cuda_runtime,2906,0.597
1732547401038972.0,3318029,676112192,cudaGetDevice,17,1732547401038972.8,cuda_runtime,2907,0.63
1732547401038973.0,3318029,676112192,cudaGetDevice,17,1732547401038973.5,cuda_runtime,2908,0.587
1732547401038973.8,3318029,676112192,cudaGetDevice,17,1732547401038974.2,cuda_runtime,2909,0.612
1732547401038975.0,3318029,676112192,cudaGetDevice,17,1732547401038975.5,cuda_runtime,2910,0.592
1732547401038975.8,3318029,676112192,cudaGetDevice,17,1732547401038976.2,cuda_runtime,2911,0.558
1732547401038977.2,3318029,676112192,cudaGetDevice,17,1732547401038977.8,cuda_runtime,2912,0.617
1732547401038978.0,3318029,676112192,cudaGetDevice,17,1732547401038978.5,cuda_runtime,2913,0.584
1732547401038979.0,3318029,676112192,cudaEventRecord,135,1732547401038980.5,cuda_runtime,2914,1.412
1732547401038980.8,3318029,676112192,cudaStreamIsCapturing,317,1732547401038981.5,cuda_runtime,2915,0.737
1732547401038981.5,3318029,676112192,cudaStreamGetPriority,203,1732547401038982.2,cuda_runtime,2916,0.65
1732547401038982.2,3318029,676112192,cudaDeviceGetStreamPriorityRange,205,1732547401038983.0,cuda_runtime,2917,0.632
1732547401038984.2,3318029,676112192,cudaGetDevice,17,1732547401038984.8,cuda_runtime,2918,0.629
1732547401038985.0,3318029,676112192,cudaGetDevice,17,1732547401038985.5,cuda_runtime,2919,0.564
1732547401038986.0,3318029,676112192,cudaGetDevice,17,1732547401038986.5,cuda_runtime,2920,0.605
1732547401038987.0,3318029,676112192,cudaGetDevice,17,1732547401038987.5,cuda_runtime,2921,0.607
1732547401038987.8,3318029,676112192,cudaGetDevice,17,1732547401038988.2,cuda_runtime,2922,0.571
1732547401038992.2,3318029,676112192,cudaFuncSetAttribute,273,1732547401038994.5,cuda_runtime,2923,2.334
1732547401038995.5,3318029,676112192,cudaLaunchKernel,211,1732547401039334.8,cuda_runtime,2924,339.258
