start,pid,tid,name,cbid,end,cat,correlation,dur
1732610751724258.5,1943033,1641977664,cuGetProcAddress,626,1732610751724258.8,cuda_driver,273,0.25
1732610751724258.8,1943033,1641977664,cuGetProcAddress,626,1732610751724259.0,cuda_driver,274,0.214
1732610751724259.2,1943033,1641977664,cuGetProcAddress,626,1732610751724259.5,cuda_driver,275,0.281
1732610751724259.5,1943033,1641977664,cuGetProcAddress,626,1732610751724260.2,cuda_driver,276,0.277
1732610751724260.2,1943033,1641977664,cuGetProcAddress,626,1732610751724260.8,cuda_driver,277,0.467
1732610751724261.0,1943033,1641977664,cuGetProcAddress,626,1732610751724261.2,cuda_driver,278,0.316
1732610751724261.2,1943033,1641977664,cuGetProcAddress,626,1732610751724261.8,cuda_driver,279,0.343
1732610751724261.8,1943033,1641977664,cuGetProcAddress,626,1732610751724262.2,cuda_driver,280,0.309
1732610751724262.2,1943033,1641977664,cuGetProcAddress,626,1732610751724262.5,cuda_driver,281,0.312
1732610751724262.8,1943033,1641977664,cuGetProcAddress,626,1732610751724263.0,cuda_driver,282,0.226
1732610751724263.0,1943033,1641977664,cuGetProcAddress,626,1732610751724263.5,cuda_driver,283,0.325
1732610751724263.5,1943033,1641977664,cuGetProcAddress,626,1732610751724264.0,cuda_driver,284,0.333
1732610751724264.0,1943033,1641977664,cuGetProcAddress,626,1732610751724264.2,cuda_driver,285,0.307
1732610751724264.5,1943033,1641977664,cuGetProcAddress,626,1732610751724264.8,cuda_driver,286,0.304
1732610751724265.0,1943033,1641977664,cuGetProcAddress,626,1732610751724265.2,cuda_driver,287,0.366
1732610751724265.5,1943033,1641977664,cuGetProcAddress,626,1732610751724266.0,cuda_driver,288,0.473
1732610751724266.0,1943033,1641977664,cuGetProcAddress,626,1732610751724266.5,cuda_driver,289,0.305
1732610751724266.5,1943033,1641977664,cuGetProcAddress,626,1732610751724267.0,cuda_driver,290,0.283
1732610751724267.0,1943033,1641977664,cuGetProcAddress,626,1732610751724267.5,cuda_driver,291,0.298
1732610751724267.5,1943033,1641977664,cuGetProcAddress,626,1732610751724268.0,cuda_driver,292,0.314
1732610751724268.0,1943033,1641977664,cuGetProcAddress,626,1732610751724268.2,cuda_driver,293,0.261
1732610751724268.5,1943033,1641977664,cuGetProcAddress,626,1732610751724268.8,cuda_driver,294,0.342
1732610751724269.0,1943033,1641977664,cuGetProcAddress,626,1732610751724269.5,cuda_driver,295,0.418
